,sim_scenario,n_plus,n_minus,n_target,pi_target,gamma_selection_name,estimator,type,kernel,x,x_name,p,distributions,method_name,MSE,count_sim,facet_blocks
244,sim_par_1,150,150,500,0.25,one_over_p,ipr,U,laplacian,500,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.0013958438009288247,100,"sim_par_1, pi_target = 0.25"
245,sim_par_1,150,150,500,0.25,one_over_p,ipr,U,rbf,500,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_rbf,0.0015072397354875698,100,"sim_par_1, pi_target = 0.25"
246,sim_par_1,150,150,500,0.25,one_over_p,ipr,V,laplacian,500,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.001318953319040387,100,"sim_par_1, pi_target = 0.25"
247,sim_par_1,150,150,500,0.25,one_over_p,ipr,V,rbf,500,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_rbf,0.0014300044327195207,100,"sim_par_1, pi_target = 0.25"
248,sim_par_1,150,150,500,0.25,one_over_p,nrm,U,laplacian,500,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.0016415432602565725,100,"sim_par_1, pi_target = 0.25"
249,sim_par_1,150,150,500,0.25,one_over_p,nrm,U,rbf,500,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_rbf,0.0018968746520536194,100,"sim_par_1, pi_target = 0.25"
250,sim_par_1,150,150,500,0.25,one_over_p,nrm,V,laplacian,500,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.004073977677298511,100,"sim_par_1, pi_target = 0.25"
251,sim_par_1,150,150,500,0.25,one_over_p,nrm,V,rbf,500,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_rbf,0.0037205806278869354,100,"sim_par_1, pi_target = 0.25"
280,sim_par_1,150,150,1000,0.25,bootstrap_mse,ipr,U,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.0012625282078777434,100,"sim_par_1, pi_target = 0.25"
281,sim_par_1,150,150,1000,0.25,bootstrap_mse,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.0011825623643965722,100,"sim_par_1, pi_target = 0.25"
282,sim_par_1,150,150,1000,0.25,bootstrap_mse,ipr,V,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.0012337048036975807,100,"sim_par_1, pi_target = 0.25"
283,sim_par_1,150,150,1000,0.25,bootstrap_mse,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.001123200866113055,100,"sim_par_1, pi_target = 0.25"
284,sim_par_1,150,150,1000,0.25,bootstrap_var,ipr,U,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.0012425362951734578,100,"sim_par_1, pi_target = 0.25"
285,sim_par_1,150,150,1000,0.25,bootstrap_var,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.0011331214126030526,100,"sim_par_1, pi_target = 0.25"
286,sim_par_1,150,150,1000,0.25,bootstrap_var,ipr,V,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.0014911430323874247,100,"sim_par_1, pi_target = 0.25"
287,sim_par_1,150,150,1000,0.25,bootstrap_var,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.0011620238671254497,100,"sim_par_1, pi_target = 0.25"
288,sim_par_1,150,150,1000,0.25,distance,ipr,U,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_U_distance_laplacian,0.0013259716451277151,100,"sim_par_1, pi_target = 0.25"
289,sim_par_1,150,150,1000,0.25,distance,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_distance_rbf,0.0014253561508304749,100,"sim_par_1, pi_target = 0.25"
290,sim_par_1,150,150,1000,0.25,distance,ipr,V,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_V_distance_laplacian,0.001214209878212904,100,"sim_par_1, pi_target = 0.25"
291,sim_par_1,150,150,1000,0.25,distance,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_distance_rbf,0.0011691439522265887,100,"sim_par_1, pi_target = 0.25"
292,sim_par_1,150,150,1000,0.25,grid,ipr,U,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_U_grid_laplacian,0.0012605936366355056,100,"sim_par_1, pi_target = 0.25"
293,sim_par_1,150,150,1000,0.25,grid,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_grid_rbf,0.0011679503550650117,100,"sim_par_1, pi_target = 0.25"
294,sim_par_1,150,150,1000,0.25,grid,ipr,V,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_V_grid_laplacian,0.0015808515792229993,100,"sim_par_1, pi_target = 0.25"
295,sim_par_1,150,150,1000,0.25,grid,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_grid_rbf,0.0011374091866671713,100,"sim_par_1, pi_target = 0.25"
296,sim_par_1,150,150,1000,0.25,numerical,ipr,U,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_laplacian,0.0012716608720832986,100,"sim_par_1, pi_target = 0.25"
297,sim_par_1,150,150,1000,0.25,numerical,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_rbf,0.0011707323949646873,100,"sim_par_1, pi_target = 0.25"
298,sim_par_1,150,150,1000,0.25,numerical,ipr,V,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_laplacian,0.0016505218795757155,100,"sim_par_1, pi_target = 0.25"
299,sim_par_1,150,150,1000,0.25,numerical,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_rbf,0.0011247835001048957,100,"sim_par_1, pi_target = 0.25"
300,sim_par_1,150,150,1000,0.25,one_over_p,ipr,U,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.0012567177929263052,100,"sim_par_1, pi_target = 0.25"
301,sim_par_1,150,150,1000,0.25,one_over_p,ipr,U,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_rbf,0.0012929362638174843,100,"sim_par_1, pi_target = 0.25"
302,sim_par_1,150,150,1000,0.25,one_over_p,ipr,V,laplacian,1000,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.0012112725059545508,100,"sim_par_1, pi_target = 0.25"
303,sim_par_1,150,150,1000,0.25,one_over_p,ipr,V,rbf,1000,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_rbf,0.001248831349079405,100,"sim_par_1, pi_target = 0.25"
304,sim_par_1,150,150,1000,0.25,one_over_p,nrm,U,laplacian,1000,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.0013922890868414133,100,"sim_par_1, pi_target = 0.25"
305,sim_par_1,150,150,1000,0.25,one_over_p,nrm,U,rbf,1000,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_rbf,0.001545928439164449,100,"sim_par_1, pi_target = 0.25"
306,sim_par_1,150,150,1000,0.25,one_over_p,nrm,V,laplacian,1000,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.0032986587216634884,100,"sim_par_1, pi_target = 0.25"
307,sim_par_1,150,150,1000,0.25,one_over_p,nrm,V,rbf,1000,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_rbf,0.002953691579844391,100,"sim_par_1, pi_target = 0.25"
336,sim_par_1,150,150,1500,0.25,bootstrap_mse,ipr,U,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.0010878694135829957,100,"sim_par_1, pi_target = 0.25"
337,sim_par_1,150,150,1500,0.25,bootstrap_mse,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.0010022626476995902,100,"sim_par_1, pi_target = 0.25"
338,sim_par_1,150,150,1500,0.25,bootstrap_mse,ipr,V,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.001038482895489228,100,"sim_par_1, pi_target = 0.25"
339,sim_par_1,150,150,1500,0.25,bootstrap_mse,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.0009542380821205805,100,"sim_par_1, pi_target = 0.25"
340,sim_par_1,150,150,1500,0.25,bootstrap_var,ipr,U,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.0011051415135364339,100,"sim_par_1, pi_target = 0.25"
341,sim_par_1,150,150,1500,0.25,bootstrap_var,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.0009669916279049422,100,"sim_par_1, pi_target = 0.25"
342,sim_par_1,150,150,1500,0.25,bootstrap_var,ipr,V,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.001407745972531238,100,"sim_par_1, pi_target = 0.25"
343,sim_par_1,150,150,1500,0.25,bootstrap_var,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.001051843655770285,100,"sim_par_1, pi_target = 0.25"
344,sim_par_1,150,150,1500,0.25,distance,ipr,U,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_U_distance_laplacian,0.0011150935779104228,100,"sim_par_1, pi_target = 0.25"
345,sim_par_1,150,150,1500,0.25,distance,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_distance_rbf,0.0012864534685044732,100,"sim_par_1, pi_target = 0.25"
346,sim_par_1,150,150,1500,0.25,distance,ipr,V,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_V_distance_laplacian,0.0010539033827662503,100,"sim_par_1, pi_target = 0.25"
347,sim_par_1,150,150,1500,0.25,distance,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_distance_rbf,0.0010020921295635626,100,"sim_par_1, pi_target = 0.25"
348,sim_par_1,150,150,1500,0.25,grid,ipr,U,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_U_grid_laplacian,0.001082978576744615,100,"sim_par_1, pi_target = 0.25"
349,sim_par_1,150,150,1500,0.25,grid,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_grid_rbf,0.0009812815680608855,100,"sim_par_1, pi_target = 0.25"
350,sim_par_1,150,150,1500,0.25,grid,ipr,V,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_V_grid_laplacian,0.0014316991193216284,100,"sim_par_1, pi_target = 0.25"
351,sim_par_1,150,150,1500,0.25,grid,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_grid_rbf,0.0009695557518350123,100,"sim_par_1, pi_target = 0.25"
352,sim_par_1,150,150,1500,0.25,numerical,ipr,U,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_laplacian,0.0010863977146398148,100,"sim_par_1, pi_target = 0.25"
353,sim_par_1,150,150,1500,0.25,numerical,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_rbf,0.000986249077808432,100,"sim_par_1, pi_target = 0.25"
354,sim_par_1,150,150,1500,0.25,numerical,ipr,V,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_laplacian,0.0014899651231255362,100,"sim_par_1, pi_target = 0.25"
355,sim_par_1,150,150,1500,0.25,numerical,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_rbf,0.0009468619810545424,100,"sim_par_1, pi_target = 0.25"
356,sim_par_1,150,150,1500,0.25,one_over_p,ipr,U,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.0010702244738895069,100,"sim_par_1, pi_target = 0.25"
357,sim_par_1,150,150,1500,0.25,one_over_p,ipr,U,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_rbf,0.0010844832838236593,100,"sim_par_1, pi_target = 0.25"
358,sim_par_1,150,150,1500,0.25,one_over_p,ipr,V,laplacian,1500,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.0010523751351335065,100,"sim_par_1, pi_target = 0.25"
359,sim_par_1,150,150,1500,0.25,one_over_p,ipr,V,rbf,1500,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_rbf,0.0010638530859204708,100,"sim_par_1, pi_target = 0.25"
360,sim_par_1,150,150,1500,0.25,one_over_p,nrm,U,laplacian,1500,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.00116564301200837,100,"sim_par_1, pi_target = 0.25"
361,sim_par_1,150,150,1500,0.25,one_over_p,nrm,U,rbf,1500,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_rbf,0.0012830144112821564,100,"sim_par_1, pi_target = 0.25"
362,sim_par_1,150,150,1500,0.25,one_over_p,nrm,V,laplacian,1500,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.0029542395919263005,100,"sim_par_1, pi_target = 0.25"
363,sim_par_1,150,150,1500,0.25,one_over_p,nrm,V,rbf,1500,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_rbf,0.0026228973045229905,100,"sim_par_1, pi_target = 0.25"
392,sim_par_2,150,150,100,0.25,bootstrap_mse,ipr,U,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.016786970301834476,100,"sim_par_2, pi_target = 0.25"
393,sim_par_2,150,150,100,0.25,bootstrap_mse,ipr,U,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.015563011370994317,100,"sim_par_2, pi_target = 0.25"
394,sim_par_2,150,150,100,0.25,bootstrap_mse,ipr,V,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.013535470777108238,100,"sim_par_2, pi_target = 0.25"
395,sim_par_2,150,150,100,0.25,bootstrap_mse,ipr,V,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.01755085401432953,100,"sim_par_2, pi_target = 0.25"
396,sim_par_2,150,150,100,0.25,bootstrap_var,ipr,U,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.01780232529733735,100,"sim_par_2, pi_target = 0.25"
397,sim_par_2,150,150,100,0.25,bootstrap_var,ipr,U,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.018223659278556074,100,"sim_par_2, pi_target = 0.25"
398,sim_par_2,150,150,100,0.25,bootstrap_var,ipr,V,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.012297799378934415,100,"sim_par_2, pi_target = 0.25"
399,sim_par_2,150,150,100,0.25,bootstrap_var,ipr,V,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.015069008179495304,100,"sim_par_2, pi_target = 0.25"
400,sim_par_2,150,150,100,0.25,distance,ipr,U,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_U_distance_laplacian,0.016994059811482012,100,"sim_par_2, pi_target = 0.25"
401,sim_par_2,150,150,100,0.25,distance,ipr,U,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_U_distance_rbf,0.017849674658859827,100,"sim_par_2, pi_target = 0.25"
402,sim_par_2,150,150,100,0.25,distance,ipr,V,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_V_distance_laplacian,0.012164638367793695,100,"sim_par_2, pi_target = 0.25"
403,sim_par_2,150,150,100,0.25,distance,ipr,V,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_V_distance_rbf,0.012682030495452577,100,"sim_par_2, pi_target = 0.25"
404,sim_par_2,150,150,100,0.25,grid,ipr,U,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_U_grid_laplacian,0.015100469983889041,100,"sim_par_2, pi_target = 0.25"
405,sim_par_2,150,150,100,0.25,grid,ipr,U,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_U_grid_rbf,0.013754835666108713,100,"sim_par_2, pi_target = 0.25"
406,sim_par_2,150,150,100,0.25,grid,ipr,V,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_V_grid_laplacian,0.012297799378934415,100,"sim_par_2, pi_target = 0.25"
407,sim_par_2,150,150,100,0.25,grid,ipr,V,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_V_grid_rbf,0.013643620959837576,100,"sim_par_2, pi_target = 0.25"
408,sim_par_2,150,150,100,0.25,numerical,ipr,U,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_laplacian,0.01501350426662274,100,"sim_par_2, pi_target = 0.25"
409,sim_par_2,150,150,100,0.25,numerical,ipr,U,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_rbf,0.013630177624066497,100,"sim_par_2, pi_target = 0.25"
410,sim_par_2,150,150,100,0.25,numerical,ipr,V,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_laplacian,0.01199305024033549,100,"sim_par_2, pi_target = 0.25"
411,sim_par_2,150,150,100,0.25,numerical,ipr,V,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_rbf,0.012857513663030245,100,"sim_par_2, pi_target = 0.25"
412,sim_par_2,150,150,100,0.25,one_over_p,ipr,U,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.01606329234737883,100,"sim_par_2, pi_target = 0.25"
413,sim_par_2,150,150,100,0.25,one_over_p,ipr,U,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_rbf,0.016533671021793525,100,"sim_par_2, pi_target = 0.25"
414,sim_par_2,150,150,100,0.25,one_over_p,ipr,V,laplacian,100,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.011143242518355809,100,"sim_par_2, pi_target = 0.25"
415,sim_par_2,150,150,100,0.25,one_over_p,ipr,V,rbf,100,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_rbf,0.01223906590561211,100,"sim_par_2, pi_target = 0.25"
416,sim_par_2,150,150,100,0.25,one_over_p,nrm,U,laplacian,100,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.02560165864824496,100,"sim_par_2, pi_target = 0.25"
417,sim_par_2,150,150,100,0.25,one_over_p,nrm,U,rbf,100,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_rbf,0.028800643392168507,100,"sim_par_2, pi_target = 0.25"
418,sim_par_2,150,150,100,0.25,one_over_p,nrm,V,laplacian,100,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.07297258760501943,100,"sim_par_2, pi_target = 0.25"
419,sim_par_2,150,150,100,0.25,one_over_p,nrm,V,rbf,100,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_rbf,0.056867031169522034,100,"sim_par_2, pi_target = 0.25"
448,sim_par_2,150,150,200,0.25,bootstrap_mse,ipr,U,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.008598001928636741,100,"sim_par_2, pi_target = 0.25"
449,sim_par_2,150,150,200,0.25,bootstrap_mse,ipr,U,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.008918253583817903,100,"sim_par_2, pi_target = 0.25"
450,sim_par_2,150,150,200,0.25,bootstrap_mse,ipr,V,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.009735822631129381,100,"sim_par_2, pi_target = 0.25"
451,sim_par_2,150,150,200,0.25,bootstrap_mse,ipr,V,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.01134525647570581,100,"sim_par_2, pi_target = 0.25"
452,sim_par_2,150,150,200,0.25,bootstrap_var,ipr,U,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.009484512635343601,100,"sim_par_2, pi_target = 0.25"
453,sim_par_2,150,150,200,0.25,bootstrap_var,ipr,U,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.010907119185028619,100,"sim_par_2, pi_target = 0.25"
454,sim_par_2,150,150,200,0.25,bootstrap_var,ipr,V,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.009504765065537471,100,"sim_par_2, pi_target = 0.25"
455,sim_par_2,150,150,200,0.25,bootstrap_var,ipr,V,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.01066905516320203,100,"sim_par_2, pi_target = 0.25"
456,sim_par_2,150,150,200,0.25,distance,ipr,U,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_U_distance_laplacian,0.008245768239819904,100,"sim_par_2, pi_target = 0.25"
457,sim_par_2,150,150,200,0.25,distance,ipr,U,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_U_distance_rbf,0.009753618646159349,100,"sim_par_2, pi_target = 0.25"
458,sim_par_2,150,150,200,0.25,distance,ipr,V,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_V_distance_laplacian,0.006359661827744051,100,"sim_par_2, pi_target = 0.25"
459,sim_par_2,150,150,200,0.25,distance,ipr,V,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_V_distance_rbf,0.00650472334335443,100,"sim_par_2, pi_target = 0.25"
460,sim_par_2,150,150,200,0.25,grid,ipr,U,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_U_grid_laplacian,0.007988690314570852,100,"sim_par_2, pi_target = 0.25"
461,sim_par_2,150,150,200,0.25,grid,ipr,U,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_U_grid_rbf,0.0075329378200643116,100,"sim_par_2, pi_target = 0.25"
462,sim_par_2,150,150,200,0.25,grid,ipr,V,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_V_grid_laplacian,0.009504765065537471,100,"sim_par_2, pi_target = 0.25"
463,sim_par_2,150,150,200,0.25,grid,ipr,V,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_V_grid_rbf,0.00988580902426394,100,"sim_par_2, pi_target = 0.25"
464,sim_par_2,150,150,200,0.25,numerical,ipr,U,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_laplacian,0.008003028749914676,100,"sim_par_2, pi_target = 0.25"
465,sim_par_2,150,150,200,0.25,numerical,ipr,U,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_U_numerical_rbf,0.007402140845839211,100,"sim_par_2, pi_target = 0.25"
466,sim_par_2,150,150,200,0.25,numerical,ipr,V,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_laplacian,0.008892547621821581,100,"sim_par_2, pi_target = 0.25"
467,sim_par_2,150,150,200,0.25,numerical,ipr,V,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_V_numerical_rbf,0.00808867398459414,100,"sim_par_2, pi_target = 0.25"
468,sim_par_2,150,150,200,0.25,one_over_p,ipr,U,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.00843894426931161,100,"sim_par_2, pi_target = 0.25"
469,sim_par_2,150,150,200,0.25,one_over_p,ipr,U,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_U_one_over_p_rbf,0.009447108376334987,100,"sim_par_2, pi_target = 0.25"
470,sim_par_2,150,150,200,0.25,one_over_p,ipr,V,laplacian,200,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.006626434749264606,100,"sim_par_2, pi_target = 0.25"
471,sim_par_2,150,150,200,0.25,one_over_p,ipr,V,rbf,200,"n_target, n_source=300",5,Gaussian,ipr_V_one_over_p_rbf,0.00745072307254842,100,"sim_par_2, pi_target = 0.25"
472,sim_par_2,150,150,200,0.25,one_over_p,nrm,U,laplacian,200,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.01680054370870889,100,"sim_par_2, pi_target = 0.25"
473,sim_par_2,150,150,200,0.25,one_over_p,nrm,U,rbf,200,"n_target, n_source=300",5,Gaussian,nrm_U_one_over_p_rbf,0.017333426120769244,100,"sim_par_2, pi_target = 0.25"
474,sim_par_2,150,150,200,0.25,one_over_p,nrm,V,laplacian,200,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.04382303797831912,100,"sim_par_2, pi_target = 0.25"
475,sim_par_2,150,150,200,0.25,one_over_p,nrm,V,rbf,200,"n_target, n_source=300",5,Gaussian,nrm_V_one_over_p_rbf,0.035425734250550615,100,"sim_par_2, pi_target = 0.25"
504,sim_par_2,150,150,300,0.25,bootstrap_mse,ipr,U,laplacian,300,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.006623783511299612,100,"sim_par_2, pi_target = 0.25"
505,sim_par_2,150,150,300,0.25,bootstrap_mse,ipr,U,rbf,300,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.006583104377276387,100,"sim_par_2, pi_target = 0.25"
506,sim_par_2,150,150,300,0.25,bootstrap_mse,ipr,V,laplacian,300,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.00777848632257791,100,"sim_par_2, pi_target = 0.25"
507,sim_par_2,150,150,300,0.25,bootstrap_mse,ipr,V,rbf,300,"n_target, n_source=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.007658355034819489,100,"sim_par_2, pi_target = 0.25"
508,sim_par_2,150,150,300,0.25,bootstrap_var,ipr,U,laplacian,300,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.006997478529124485,100,"sim_par_2, pi_target = 0.25"
509,sim_par_2,150,150,300,0.25,bootstrap_var,ipr,U,rbf,300,"n_target, n_source=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.006990739751291668,100,"sim_par_2, pi_target = 0.25"
